PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
393,0,0,-0.78,-12.3987326835714,-6.84466757214286,0,0,0,0
394,0,0,-0.78,-13.2091561207143,-6.28590982142857,0,0,0,0
395,0,0,-0.78,-14.0195795578571,-5.72715207071429,0,0,0,0
396,0,0,-0.78,-14.3365176968087,-5.49361408822671,0,0,0,0
397,0,0,-0.78,-14.4198090252223,-5.39364645171489,0,0,0,0
398,0,0,-0.78,-14.4944130768664,-5.27592828358193,0,0,0,0
399,0,0,-0.78,-14.5584279563023,-5.14555148515387,0,0,0,0
400,0,0,-0.78,-14.6099517680912,-5.00760795775682,0,0,0,0
401,0,0,-0.78,-14.6470826167943,-4.86718960271683,0,0,0,0
402,0,0,-0.78,-14.6679186069726,-4.72938832135998,0,0,0,0
403,0,0,-0.78,-14.6705578431875,-4.59929601501234,0,0,0,0
404,0,0,-0.78,-14.65309843,-4.482004585,0,0,0,0
405,0,0,-0.78,-14.65309843,-4.482004585,0,0,0,0
406,0,0,-0.78,-14.476193865,-3.79561485,0,0,0,0
407,0,0,-0.78,-14.485164675,-2.89853201,0,0,0,0
408,0,0,-0.78,-14.494135485,-2.00144917,0,0,0,0
409,0,0,-0.78,-14.736414665,-1.140012155,0,0,0,0
410,0,0,-0.78,-14.978693845,-0.278575140000001,0,0,0,0
411,0,0,-0.78,-15.419417255,0.464605509999999,0,0,0,0
412,0,0,-0.78,-15.4800652395883,0.594817926784645,0,0,0,0
413,0,0,-0.78,-15.5264022882374,0.751840601493252,0,0,0,0
414,0,0,-0.78,-15.5583194454301,0.928073641925868,0,0,0,0
415,0,0,-0.78,-15.5757077556488,1.11591715588254,0,0,0,0
416,0,0,-0.78,-15.5784582633762,1.30777125116332,0,0,0,0
417,0,0,-0.78,-15.5664620130947,1.49603603556826,0,0,0,0
418,0,0,-0.78,-15.539610049287,1.67311161689741,0,0,0,0
419,0,0,-0.78,-15.4977934164356,1.83139810295081,0,0,0,0
420,0,0,-0.78,-15.4409031590231,1.96329560152852,0,0,0,0
421,0,0,-0.78,-15.3804954683333,2.07215652166667,0,0,0,0
422,0,0,-0.78,-14.8359561316667,2.86787076333333,0,0,0,0
423,0,0,-0.78,-14.291416795,3.663585005,0,0,0,0
424,0,0,-0.78,-13.7468774583333,4.45929924666667,0,0,0,0
425,0,0,-0.78,-13.2023381216667,5.25501348833333,0,0,0,0
426,0,0,-0.78,-12.657798785,6.05072773,0,0,0,0
427,0,0,-0.78,-12.09977663,6.17599801,0,0,0,0
428,0,0,-0.78,-11.541754475,6.30126829,0,0,0,0
429,0,0,-0.78,-10.91244504,6.52219607,0,0,0,0
430,0,0,-0.78,-10.283135605,6.74312385,0,0,0,0
431,0,0,-0.78,-9.699267465,7.02208307,0,0,0,0
432,0,0,-0.78,-9.115399325,7.30104229,0,0,0,0
433,0,0,-0.78,-8.566735445,7.62641274,0,0,0,0
434,0,0,-0.78,-8.018071565,7.95178319,0,0,0,0
435,0,0,-0.78,-7.49140781,8.33540247,0,0,0,0
436,0,0,-0.78,-6.964744055,8.71902175,0,0,0,0
437,0,0,-0.78,-6.488294105,9.150402095,0,0,0,0
438,0,0,-0.78,-6.011844155,9.58178244,0,0,0,0
439,0,0,-0.78,-5.91813068185566,9.66245297819103,0,0,0,0
440,0,0,-0.78,-5.80514903715798,9.72719176128565,0,0,0,0
441,0,0,-0.78,-5.67790356566568,9.77550231342866,0,0,0,0
442,0,0,-0.78,-5.54139861213753,9.80688815876485,0,0,0,0
443,0,0,-0.78,-5.40063852133228,9.82085282143901,0,0,0,0
444,0,0,-0.78,-5.26062763800868,9.81689982559594,0,0,0,0
445,0,0,-0.78,-5.12637030692548,9.79453269538044,0,0,0,0
446,0,0,-0.78,-5.00287087284145,9.75325495493729,0,0,0,0
447,0,0,-0.78,-4.89513368051533,9.69257012841131,0,0,0,0
448,0,0,-0.78,-4.72722837833333,9.57192022533333,0,0,0,0
449,0,0,-0.78,-3.95219136166667,9.01501023066666,0,0,0,0
450,0,0,-0.78,-3.177154345,8.458100236,0,0,0,0
451,0,0,-0.78,-2.40211732833333,7.90119024133333,0,0,0,0
452,0,0,-0.78,-1.62708031166667,7.34428024666667,0,0,0,0
453,0,0,-0.78,-0.852043294999999,6.787370252,0,0,0,0
454,0,0,-0.78,-0.0770062783333323,6.23046025733333,0,0,0,0
455,0,0,-0.78,0.698030738333335,5.67355026266666,0,0,0,0
456,0,0,-0.78,1.473067755,5.116640268,0,0,0,0
457,0,0,-0.78,2.24810477166667,4.55973027333333,0,0,0,0
458,0,0,-0.78,3.02314178833333,4.00282027866667,0,0,0,0
459,0,0,-0.78,3.798178805,3.445910284,0,0,0,0
460,0,0,-0.78,4.57321582166667,2.88900028933333,0,0,0,0
461,0,0,-0.78,5.34825283833333,2.33209029466667,0,0,0,0
462,0,0,-0.78,5.46413729838534,2.22727871272403,0,0,0,0
463,0,0,-0.78,5.56079636970495,2.09672248608439,0,0,0,0
464,0,0,-0.78,5.63708376525565,1.9465316562342,0,0,0,0
465,0,0,-0.78,5.69185319800092,1.78281626465991,0,0,0,0
466,0,0,-0.78,5.72395838090426,1.61168635284796,0,0,0,0
467,0,0,-0.78,5.73225302692915,1.43925196228481,0,0,0,0
468,0,0,-0.78,5.71559084903909,1.27162313445691,0,0,0,0
469,0,0,-0.78,5.67282556019756,1.1149099108507,0,0,0,0
470,0,0,-0.78,5.60281087336805,0.975222332952633,0,0,0,0
471,0,0,-0.78,5.58954737,0.954836792777777,0,0,0,0
472,0,0,-0.78,5.055804885,0.134493285555554,0,0,0,0
473,0,0,-0.78,4.5220624,-0.685850221666668,0,0,0,0
474,0,0,-0.78,3.988319915,-1.50619372888889,0,0,0,0
475,0,0,-0.78,3.45457743,-2.32653723611111,0,0,0,0
476,0,0,-0.78,2.920834945,-3.14688074333333,0,0,0,0
477,0,0,-0.78,2.38709246,-3.96722425055556,0,0,0,0
478,0,0,-0.78,1.853349975,-4.78756775777778,0,0,0,0
479,0,0,-0.78,1.31960749,-5.607911265,0,0,0,0
480,0,0,-0.78,0.785865005000001,-6.42825477222222,0,0,0,0
481,0,0,-0.78,0.25212252,-7.24859827944445,0,0,0,0
482,0,0,-0.78,-0.281619964999999,-8.06894178666667,0,0,0,0
483,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
484,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
485,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
486,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
487,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
488,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
489,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
490,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
491,0,0,-0.78,-0.803743697996683,-8.8714276789607,0,0,0,0
492,0,0,-0.78,-0.815208925758435,-8.88889497075823,0,0,0,0
493,0,0,-0.78,-0.81522530829245,-8.88850463359551,0,0,0,0
494,0,0,-0.78,-0.815380288477067,-8.88813751442228,0,0,0,0
495,0,0,-0.78,-0.815642557187314,-8.88781684526012,0,0,0,0
496,0,0,-0.78,-0.815980805298217,-8.88756585813058,0,0,0,0
497,0,0,-0.78,-0.8163637236848,-8.88740778505523,0,0,0,0
498,0,0,-0.78,-0.816760003222092,-8.88736585805563,0,0,0,0
499,0,0,-0.78,-0.817138334785116,-8.88746330915333,0,0,0,0
500,0,0,-0.78,-0.8174674092489,-8.8877233703699,0,0,0,0
501,0,0,-0.78,-0.994242372652364,-9.09762797995794,0,0,0,0
502,0,0,-0.78,-1.20061714058556,-9.2453674798291,0,0,0,0
503,0,0,-0.78,-1.41833197514554,-9.3370635503245,0,0,0,0
504,0,0,-0.78,-1.64285084968161,-9.39513356319443,0,0,0,0
505,0,0,-0.78,-1.86963773754303,-9.44199489018921,0,0,0,0
506,0,0,-0.78,-2.09415661207909,-9.50006490305914,0,0,0,0
507,0,0,-0.78,-2.31187144663908,-9.59176097355453,0,0,0,0
508,0,0,-0.78,-2.51824621457227,-9.73950047342569,0,0,0,0
509,0,0,-0.78,-2.69438521510439,-9.94850983243899,0,0,0,0
510,0,0,-0.78,-2.69479080414895,-9.94861430455142,0,0,0,0
511,0,0,-0.78,-2.69521563425728,-9.94856935685631,0,0,0,0
512,0,0,-0.78,-2.69562614059016,-9.94839989516212,0,0,0,0
513,0,0,-0.78,-2.69598875830836,-9.94813082527727,0,0,0,0
514,0,0,-0.78,-2.69626992257267,-9.9477870530102,0,0,0,0
515,0,0,-0.78,-2.69643606854386,-9.94739348416934,0,0,0,0
516,0,0,-0.78,-2.69645363138271,-9.94697502456313,0,0,0,0
517,0,0,-0.78,-2.69628904625,-9.94655658,0,0,0,0
518,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
519,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
520,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
521,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
522,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
523,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
524,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
525,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
526,0,0,-0.78,-2.70874488922795,-9.96570077442293,0,0,0,0
527,0,0,-0.78,-3.229194440625,-10.7656135075,0,0,0,0
528,0,0,-0.78,-3.35193514131435,-10.9229239322243,0,0,0,0
529,0,0,-0.78,-3.47240234865839,-11.019240693298,0,0,0,0
530,0,0,-0.78,-3.61196075038341,-11.0951646921734,0,0,0,0
531,0,0,-0.78,-3.76481306507382,-11.1495498350107,0,0,0,0
532,0,0,-0.78,-3.92516201131405,-11.1812500279701,0,0,0,0
533,0,0,-0.78,-4.08721030768852,-11.1891191772116,0,0,0,0
534,0,0,-0.78,-4.24516067278165,-11.1720111888955,0,0,0,0
535,0,0,-0.78,-4.39321582517785,-11.1287799691818,0,0,0,0
536,0,0,-0.78,-4.52557848346154,-11.0582794242308,0,0,0,0
537,0,0,-0.78,-4.52557848346154,-11.0582794242308,0,0,0,0
538,0,0,-0.78,-5.28905713192308,-10.5318884134615,0,0,0,0
539,0,0,-0.78,-6.05253578038461,-10.0054974026923,0,0,0,0
540,0,0,-0.78,-6.81601442884615,-9.47910639192308,0,0,0,0
541,0,0,-0.78,-7.57949307730769,-8.95271538115385,0,0,0,0
542,0,0,-0.78,-8.34297172576923,-8.42632437038462,0,0,0,0
543,0,0,-0.78,-9.10645037423077,-7.89993335961539,0,0,0,0
544,0,0,-0.78,-9.86992902269231,-7.37354234884616,0,0,0,0
545,0,0,-0.78,-10.6334076711538,-6.84715133807693,0,0,0,0
546,0,0,-0.78,-11.3968863196154,-6.32076032730769,0,0,0,0
547,0,0,-0.78,-12.1603649680769,-5.79436931653846,0,0,0,0
548,0,0,-0.78,-12.9238436165385,-5.26797830576923,0,0,0,0
549,0,0,-0.78,-13.0948284909192,-5.13205624823111,0,0,0,0
550,0,0,-0.78,-13.1948306461648,-5.01203199946359,0,0,0,0
551,0,0,-0.78,-13.284402586948,-4.8706959112681,0,0,0,0
552,0,0,-0.78,-13.3612608385735,-4.714161478482,0,0,0,0
553,0,0,-0.78,-13.423121926346,-4.54854219594266,0,0,0,0
554,0,0,-0.78,-13.4677023755701,-4.37995155848743,0,0,0,0
555,0,0,-0.78,-13.4927187115507,-4.21450306095367,0,0,0,0
556,0,0,-0.78,-13.4958874595924,-4.05831019817874,0,0,0,0
557,0,0,-0.78,-13.474925145,-3.917486465,0,0,0,0
558,0,0,-0.78,-13.474925145,-3.917486465,0,0,0,0
559,0,0,-0.78,-13.4817880916667,-3.23119060833334,0,0,0,0
560,0,0,-0.78,-13.4886510383333,-2.54489475166667,0,0,0,0
561,0,0,-0.78,-13.495513985,-1.858598895,0,0,0,0
562,0,0,-0.78,-13.6808732516667,-1.19954377166667,0,0,0,0
563,0,0,-0.78,-13.8662325183333,-0.540488648333336,0,0,0,0
564,0,0,-0.78,-14.051591785,0.118566474999997,0,0,0,0
565,0,0,-0.78,-14.38912442,0.687739144999997,0,0,0,0
566,0,0,-0.78,-14.4355170439207,0.788081456774806,0,0,0,0
567,0,0,-0.78,-14.4688978532654,0.906910718034915,0,0,0,0
568,0,0,-0.78,-14.4894419446509,1.03883000893405,0,0,0,0
569,0,0,-0.78,-14.4973244146937,1.17844240962594,0,0,0,0
570,0,0,-0.78,-14.4927203600105,1.32035100026432,0,0,0,0
571,0,0,-0.78,-14.4758048772179,1.45915886100291,0,0,0,0
572,0,0,-0.78,-14.4467530629326,1.58946907199544,0,0,0,0
573,0,0,-0.78,-14.4057400137712,1.70588471339563,0,0,0,0
574,0,0,-0.78,-14.3529408263504,1.80300886535722,0,0,0,0
575,0,0,-0.78,-14.192283439,2.037771283,0,0,0,0
576,0,0,-0.78,-13.657909823,2.818630751,0,0,0,0
577,0,0,-0.78,-13.123536207,3.599490219,0,0,0,0
578,0,0,-0.78,-12.589162591,4.380349687,0,0,0,0
579,0,0,-0.78,-12.054788975,5.161209155,0,0,0,0
580,0,0,-0.78,-11.265672635,5.338357715,0,0,0,0
581,0,0,-0.78,-10.58326005,5.57792809,0,0,0,0
582,0,0,-0.78,-9.900847465,5.817498465,0,0,0,0
583,0,0,-0.78,-9.27235661,6.117777425,0,0,0,0
584,0,0,-0.78,-8.643865755,6.418056385,0,0,0,0
585,0,0,-0.78,-8.055647255,6.76688365,0,0,0,0
586,0,0,-0.78,-7.467428755,7.115710915,0,0,0,0
587,0,0,-0.78,-6.90021041,7.52886995,0,0,0,0
588,0,0,-0.78,-6.332992065,7.942028985,0,0,0,0
589,0,0,-0.78,-5.855045965,8.374763955,0,0,0,0
590,0,0,-0.78,-5.76812725045168,8.43784731860457,0,0,0,0
591,0,0,-0.78,-5.66457245526251,8.48732442713026,0,0,0,0
592,0,0,-0.78,-5.54890102729987,8.52294029454364,0,0,0,0
593,0,0,-0.78,-5.42563241443114,8.54443993481127,0,0,0,0
594,0,0,-0.78,-5.29928606452372,8.55156836189969,0,0,0,0
595,0,0,-0.78,-5.17438142544498,8.54407058977548,0,0,0,0
596,0,0,-0.78,-5.05543794506231,8.52169163240519,0,0,0,0
597,0,0,-0.78,-4.94697507124309,8.48417650375539,0,0,0,0
598,0,0,-0.78,-4.85351225185471,8.43127021779262,0,0,0,0
599,0,0,-0.78,-4.59698553115385,8.24694057730769,0,0,0,0
600,0,0,-0.78,-3.81687119730769,7.68638222961538,0,0,0,0
601,0,0,-0.78,-3.03675686346154,7.12582388192307,0,0,0,0
602,0,0,-0.78,-2.25664252961538,6.56526553423077,0,0,0,0
603,0,0,-0.78,-1.47652819576923,6.00470718653846,0,0,0,0
604,0,0,-0.78,-0.696413861923076,5.44414883884615,0,0,0,0
605,0,0,-0.78,0.0837004719230778,4.88359049115384,0,0,0,0
606,0,0,-0.78,0.863814805769232,4.32303214346154,0,0,0,0
607,0,0,-0.78,1.64392913961539,3.76247379576923,0,0,0,0
608,0,0,-0.78,2.42404347346154,3.20191544807692,0,0,0,0
609,0,0,-0.78,3.20415780730769,2.64135710038461,0,0,0,0
610,0,0,-0.78,3.98427214115385,2.0807987526923,0,0,0,0
611,0,0,-0.78,4.10091576772405,1.97530054337132,0,0,0,0
612,0,0,-0.78,4.19820805879783,1.84388903454246,0,0,0,0
613,0,0,-0.78,4.27499521794018,1.69271429496469,0,0,0,0
614,0,0,-0.78,4.33012344871609,1.52792639339696,0,0,0,0
615,0,0,-0.78,4.36243895469059,1.35567539859824,0,0,0,0
616,0,0,-0.78,4.37078793942866,1.18211137932748,0,0,0,0
617,0,0,-0.78,4.35401660649531,1.01338440434364,0,0,0,0
618,0,0,-0.78,4.31097115945554,0.855644542405676,0,0,0,0
619,0,0,-0.78,4.24049780187435,0.71504186227255,0,0,0,0
620,0,0,-0.78,4.231481080625,0.701183477499997,0,0,0,0
621,0,0,-0.78,3.69857568625,-0.117873450000003,0,0,0,0
622,0,0,-0.78,3.165670291875,-0.936930377500003,0,0,0,0
623,0,0,-0.78,2.6327648975,-1.755987305,0,0,0,0
624,0,0,-0.78,2.099859503125,-2.5750442325,0,0,0,0
625,0,0,-0.78,1.56695410875,-3.39410116,0,0,0,0
626,0,0,-0.78,1.034048714375,-4.2131580875,0,0,0,0
627,0,0,-0.78,0.501143320000002,-5.032215015,0,0,0,0
628,0,0,-0.78,-0.0317620743749982,-5.8512719425,0,0,0,0
629,0,0,-0.78,-0.564667468749998,-6.67032887,0,0,0,0
630,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
631,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
632,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
633,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
634,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
635,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
636,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
637,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
638,0,0,-0.78,-1.08511702014705,-7.47024160307707,0,0,0,0
639,0,0,-0.78,-1.09740821629778,-7.48896720127567,0,0,0,0
640,0,0,-0.78,-1.0974257794462,-7.48854858839137,0,0,0,0
641,0,0,-0.78,-1.09759197721691,-7.48815487363998,0,0,0,0
642,0,0,-0.78,-1.09787323425653,-7.48781097181434,0,0,0,0
643,0,0,-0.78,-1.09823597521172,-7.48754179770731,0,0,0,0
644,0,0,-0.78,-1.0986466247291,-7.48737226611176,0,0,0,0
645,0,0,-0.78,-1.09907160745531,-7.48732729182053,0,0,0,0
646,0,0,-0.78,-1.099477348037,-7.48743178962649,0,0,0,0
647,0,0,-0.78,-1.09983027112081,-7.48771067432249,0,0,0,0
648,0,0,-0.78,-1.27560904122017,-7.69641314692863,0,0,0,0
649,0,0,-0.78,-1.48197218015099,-7.84413014132885,0,0,0,0
650,0,0,-0.78,-1.69967183183731,-7.93580817183524,0,0,0,0
651,0,0,-0.78,-1.92417339117692,-7.99386282400533,0,0,0,0
652,0,0,-0.78,-2.15094225306764,-8.04070968339667,0,0,0,0
653,0,0,-0.78,-2.37544381240726,-8.09876433556677,0,0,0,0
654,0,0,-0.78,-2.59314346409358,-8.19044236607316,0,0,0,0
655,0,0,-0.78,-2.7995066030244,-8.33815936047337,0,0,0,0
656,0,0,-0.78,-2.97439747756456,-8.54565538233479,0,0,0,0
657,0,0,-0.78,-2.97483827657293,-8.54576890937979,0,0,0,0
658,0,0,-0.78,-2.97529998036287,-8.54572004903939,0,0,0,0
659,0,0,-0.78,-2.97574611246853,-8.54553586889441,0,0,0,0
660,0,0,-0.78,-2.97614019642409,-8.54524343652563,0,0,0,0
661,0,0,-0.78,-2.97644575576371,-8.54486981951386,0,0,0,0
662,0,0,-0.78,-2.97662631402155,-8.5444420854399,0,0,0,0
663,0,0,-0.78,-2.97664539473178,-8.54398730188453,0,0,0,0
664,0,0,-0.78,-2.97646652142857,-8.54353253642858,0,0,0,0
665,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
666,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
667,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
668,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
669,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
670,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
671,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
672,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
673,0,0,-0.78,-2.98999862409752,-8.56433090432493,0,0,0,0
674,0,0,-0.78,-3.50829565571429,-9.36093529071429,0,0,0,0
675,0,0,-0.78,-3.62477085113869,-9.50821938052465,0,0,0,0
676,0,0,-0.78,-3.74676216303999,-9.60575470410821,0,0,0,0
677,0,0,-0.78,-3.88808620374495,-9.68263926412033,0,0,0,0
678,0,0,-0.78,-4.04287234687146,-9.73771246678483,0,0,0,0
679,0,0,-0.78,-4.20524996603746,-9.76981371832555,0,0,0,0
680,0,0,-0.78,-4.36934843486085,-9.77778242496632,0,0,0,0
681,0,0,-0.78,-4.52929712695955,-9.76045799293098,0,0,0,0
682,0,0,-0.78,-4.67922541595148,-9.71667982844335,0,0,0,0
683,0,0,-0.78,-4.81326267545454,-9.64528733772728,0,0,0,0
684,0,0,-0.78,-4.81326267545454,-9.64528733772728,0,0,0,0
685,0,0,-0.78,-5.58640056090909,-9.11223663045455,0,0,0,0
686,0,0,-0.78,-6.35953844636364,-8.57918592318182,0,0,0,0
687,0,0,-0.78,-7.13267633181818,-8.04613521590909,0,0,0,0
688,0,0,-0.78,-7.90581421727273,-7.51308450863637,0,0,0,0
689,0,0,-0.78,-8.67895210272727,-6.98003380136364,0,0,0,0
690,0,0,-0.78,-9.45208998818182,-6.44698309409091,0,0,0,0
691,0,0,-0.78,-10.2252278736364,-5.91393238681819,0,0,0,0
692,0,0,-0.78,-10.9983657590909,-5.38088167954546,0,0,0,0
693,0,0,-0.78,-11.7715036445455,-4.84783097227273,0,0,0,0
694,0,0,-0.78,-12.3466245801456,-4.44527863413662,0,0,0,0
695,0,0,-0.78,-12.3800462338876,-4.40516540980474,0,0,0,0
696,0,0,-0.78,-12.4099820126012,-4.3579295697986,0,0,0,0
697,0,0,-0.78,-12.4356687577278,-4.30561430116101,0,0,0,0
698,0,0,-0.78,-12.4563433107086,-4.2502627909348,0,0,0,0
699,0,0,-0.78,-12.4712425129849,-4.19391822616278,0,0,0,0
700,0,0,-0.78,-12.479603205998,-4.13862379388777,0,0,0,0
701,0,0,-0.78,-12.4806622311893,-4.08642268115257,0,0,0,0
702,0,0,-0.78,-12.47365643,-4.039358075,0,0,0,0
703,0,0,-0.78,-12.47365643,-4.039358075,0,0,0,0
704,0,0,-0.78,-12.48140178,-3.26482158833334,0,0,0,0
705,0,0,-0.78,-12.48914713,-2.49028510166667,0,0,0,0
706,0,0,-0.78,-12.49689248,-1.715748615,0,0,0,0
707,0,0,-0.78,-12.7060915633333,-0.97192971166667,0,0,0,0
708,0,0,-0.78,-12.9152906466667,-0.228110808333337,0,0,0,0
709,0,0,-0.78,-13.12448973,0.515708094999997,0,0,0,0
710,0,0,-0.78,-13.1817696081593,0.639598378786434,0,0,0,0
711,0,0,-0.78,-13.2229841059638,0.786314062710243,0,0,0,0
712,0,0,-0.78,-13.2483494110624,0.949191697239798,0,0,0,0
713,0,0,-0.78,-13.2580817111037,1.12156783284347,0,0,0,0
714,0,0,-0.78,-13.2523971937365,1.29677901998963,0,0,0,0
715,0,0,-0.78,-13.2315120466097,1.46816180914664,0,0,0,0
716,0,0,-0.78,-13.1956424573719,1.62905275078289,0,0,0,0
717,0,0,-0.78,-13.145004613672,1.77278839536675,0,0,0,0
718,0,0,-0.78,-13.0798147031588,1.89270529336658,0,0,0,0
719,0,0,-0.78,-13.0188697725,1.98176176,0,0,0,0
720,0,0,-0.78,-12.496506235,2.745071365,0,0,0,0
721,0,0,-0.78,-11.9741426975,3.50838097,0,0,0,0
722,0,0,-0.78,-11.45177916,4.271690575,0,0,0,0
723,0,0,-0.78,-10.98959079,4.375447145,0,0,0,0
724,0,0,-0.78,-10.25407506,4.633660115,0,0,0,0
725,0,0,-0.78,-9.51855933,4.891873085,0,0,0,0
726,0,0,-0.78,-8.84544576,5.213471785,0,0,0,0
727,0,0,-0.78,-8.17233219,5.535070485,0,0,0,0
728,0,0,-0.78,-7.544559065,5.907354565,0,0,0,0
729,0,0,-0.78,-6.91678594,6.279638645,0,0,0,0
730,0,0,-0.78,-6.30901301,6.722337435,0,0,0,0
731,0,0,-0.78,-5.70124008,7.165036225,0,0,0,0
732,0,0,-0.78,-5.62912384793045,7.21737632780293,0,0,0,0
733,0,0,-0.78,-5.54320470293258,7.25842735608084,0,0,0,0
734,0,0,-0.78,-5.44723241917911,7.28797774859094,0,0,0,0
735,0,0,-0.78,-5.34495677084273,7.30581594409041,0,0,0,0
736,0,0,-0.78,-5.24012753209615,7.31173038133646,0,0,0,0
737,0,0,-0.78,-5.13649447711207,7.30550949908628,0,0,0,0
738,0,0,-0.78,-5.03780738006319,7.28694173609707,0,0,0,0
739,0,0,-0.78,-4.94781601512223,7.25581553112602,0,0,0,0
740,0,0,-0.78,-4.87027015646187,7.21191932293034,0,0,0,0
741,0,0,-0.78,-4.51285557363636,6.95509577863636,0,0,0,0
742,0,0,-0.78,-3.72102170727273,6.38611625227272,0,0,0,0
743,0,0,-0.78,-2.92918784090909,5.81713672590909,0,0,0,0
744,0,0,-0.78,-2.13735397454545,5.24815719954545,0,0,0,0
745,0,0,-0.78,-1.34552010818182,4.67917767318182,0,0,0,0
746,0,0,-0.78,-0.553686241818181,4.11019814681818,0,0,0,0
747,0,0,-0.78,0.238147624545455,3.54121862045454,0,0,0,0
748,0,0,-0.78,1.02998149090909,2.97223909409091,0,0,0,0
749,0,0,-0.78,1.82181535727273,2.40325956772727,0,0,0,0
750,0,0,-0.78,2.61364922363636,1.83428004136363,0,0,0,0
751,0,0,-0.78,2.73204516870944,1.7271969492684,0,0,0,0
752,0,0,-0.78,2.83079906628258,1.59381126630937,0,0,0,0
753,0,0,-0.78,2.90873978662113,1.44036545274596,0,0,0,0
754,0,0,-0.78,2.96469619999044,1.2731019688376,0,0,0,0
755,0,0,-0.78,2.99749717665586,1.09826327484371,0,0,0,0
756,0,0,-0.78,3.00597158688274,0.922091831023704,0,0,0,0
757,0,0,-0.78,2.98894830093642,0.750830097637003,0,0,0,0
758,0,0,-0.78,2.94525618908225,0.590720534943027,0,0,0,0
759,0,0,-0.78,2.87372412158558,0.448005603201197,0,0,0,0
760,0,0,-0.78,2.87365395571429,0.447897760714283,0,0,0,0
761,0,0,-0.78,2.34182482142857,-0.369504993571431,0,0,0,0
762,0,0,-0.78,1.80999568714286,-1.18690774785715,0,0,0,0
763,0,0,-0.78,1.27816655285714,-2.00431050214286,0,0,0,0
764,0,0,-0.78,0.746337418571429,-2.82171325642857,0,0,0,0
765,0,0,-0.78,0.214508284285715,-3.63911601071429,0,0,0,0
766,0,0,-0.78,-0.317320849999999,-4.456518765,0,0,0,0
767,0,0,-0.78,-0.849149984285713,-5.27392151928572,0,0,0,0
768,0,0,-0.78,-1.36744701590248,-6.07052590567507,0,0,0,0
769,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
770,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
771,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
772,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
773,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
774,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
775,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
776,0,0,-0.78,-1.36744701590248,-6.07052590567508,0,0,0,0
777,0,0,-0.78,-1.38080024526882,-6.09086950811695,0,0,0,0
778,0,0,-0.78,-1.38081932597905,-6.09041472456309,0,0,0,0
779,0,0,-0.78,-1.38099988423639,-6.08998699049055,0,0,0,0
780,0,0,-0.78,-1.3813054435751,-6.08961337348004,0,0,0,0
781,0,0,-0.78,-1.38169952752945,-6.08932094111228,0,0,0,0
782,0,0,-0.78,-1.38214565963372,-6.08913676096797,0,0,0,0
783,0,0,-0.78,-1.38260736342217,-6.08908790062784,0,0,0,0
